,Date,Open,High,Low,Close,P/E,P/B,Div Yield %
5584,2022-06-14,15674.25,15858.0,15659.45,15732.1,19.47,4.02,1.36
5585,2022-06-15,15729.25,15783.65,15678.9,15692.15,19.42,4.01,1.45
5586,2022-06-16,15832.25,15863.15,15335.1,15360.6,19.01,3.93,1.48
5587,2022-06-17,15272.65,15400.4,15183.4,15293.5,18.92,3.91,1.46
5588,2022-06-20,15334.5,15382.5,15191.1,15350.15,18.99,3.92,1.46
5589,2022-06-21,15455.95,15707.25,15419.85,15638.8,19.35,4.0,1.44
5590,2022-06-22,15545.65,15565.4,15385.95,15413.3,19.07,3.94,1.46
5591,2022-06-23,15451.55,15628.45,15367.5,15556.65,19.25,3.98,1.44
5592,2022-06-24,15657.4,15749.25,15619.45,15699.25,19.43,4.01,1.43
5593,2022-06-27,15926.2,15927.45,15815.5,15832.05,19.59,4.05,1.41
5594,2022-06-28,15757.45,15892.1,15710.15,15850.2,19.61,4.05,1.41
5595,2022-06-29,15701.7,15861.6,15687.8,15799.1,19.55,4.04,1.38
5596,2022-06-30,15774.5,15890.0,15728.85,15780.25,19.5,4.03,1.41
5597,2022-07-01,15703.7,15793.95,15511.05,15752.05,19.46,4.02,1.41
5598,2022-07-04,15710.5,15852.35,15661.8,15835.35,19.57,4.04,1.43
5599,2022-07-05,15909.15,16025.75,15785.45,15810.85,19.54,4.04,1.42
5600,2022-07-06,15818.2,16011.35,15800.9,15989.8,19.76,4.08,1.41
5601,2022-07-07,16113.75,16150.5,16045.95,16132.9,19.93,4.12,1.40
5602,2022-07-08,16273.65,16275.5,16157.9,16220.6,20.04,4.0,1.37
5603,2022-07-11,16136.15,16248.55,16115.5,16216.0,20.03,3.91,1.37
5604,2022-07-12,16126.2,16158.75,16031.15,16058.3,19.83,3.87,1.38
5605,2022-07-13,16128.2,16140.0,15950.15,15966.65,19.72,3.85,1.39
5606,2022-07-14,16018.85,16070.85,15858.2,15938.65,19.69,3.84,1.42
5607,2022-07-15,16010.8,16066.95,15927.3,16049.2,19.82,3.87,1.38
5608,2022-07-18,16151.4,16287.95,16142.2,16278.5,20.11,3.92,1.36
5609,2022-07-19,16187.05,16359.5,16187.05,16340.55,20.18,3.94,1.37
5610,2022-07-20,16562.8,16588.0,16490.95,16520.85,20.33,3.98,1.36
5611,2022-07-21,16523.55,16626.95,16483.9,16605.25,20.43,4.0,1.41
5612,2022-07-22,16661.25,16752.25,16610.9,16719.45,20.55,4.03,1.40
5613,2022-07-25,16662.55,16706.05,16564.25,16631.0,20.44,4.01,1.38
5614,2022-07-26,16632.9,16636.1,16463.3,16483.85,20.17,3.96,1.39
5615,2022-07-27,16475.35,16653.45,16438.75,16641.8,20.19,4.0,1.38
5616,2022-07-28,16774.85,16947.65,16746.25,16929.6,20.49,4.07,1.33
5617,2022-07-29,17079.5,17172.8,17018.15,17158.25,20.73,4.12,1.29
5618,2022-08-01,17243.2,17356.25,17154.8,17340.05,20.9,4.17,1.29
5619,2022-08-02,17310.15,17390.15,17215.85,17345.45,20.86,4.17,1.29
5620,2022-08-03,17349.25,17407.5,17225.85,17388.15,20.85,4.18,1.30
5621,2022-08-04,17463.1,17490.7,17161.25,17382.0,20.85,4.18,1.30
5622,2022-08-05,17423.65,17474.4,17348.75,17397.5,20.86,4.18,1.29
5623,2022-08-08,17401.5,17548.8,17359.75,17525.1,21.02,4.21,1.33
5624,2022-08-10,17566.1,17566.1,17442.8,17534.75,21.11,4.21,1.34
5625,2022-08-11,17711.65,17719.3,17631.95,17659.0,21.29,4.18,1.36
5626,2022-08-12,17659.65,17724.65,17597.85,17698.15,21.18,4.15,1.35
5627,2022-08-16,17797.2,17839.1,17764.05,17825.25,21.34,4.18,1.34
5628,2022-08-17,17868.15,17965.95,17833.35,17944.25,21.42,4.2,1.33
5629,2022-08-18,17898.65,17968.45,17852.05,17956.5,21.44,4.2,1.38
5630,2022-08-19,17966.55,17992.2,17710.75,17758.45,21.2,4.15,1.41
5631,2022-08-22,17682.9,17690.05,17467.35,17490.7,20.88,4.09,1.44
5632,2022-08-23,17357.35,17625.55,17345.2,17577.5,20.98,4.11,1.43
5633,2022-08-24,17525.45,17623.65,17499.25,17604.95,21.02,4.11,1.42
5634,2022-08-25,17679.0,17726.5,17487.45,17522.45,20.92,4.09,1.43
5635,2022-08-26,17619.3,17685.85,17519.35,17558.9,20.96,4.1,1.43
5636,2022-08-29,17188.65,17380.15,17166.2,17312.9,20.67,4.05,1.45
5637,2022-08-30,17414.95,17777.65,17401.5,17759.3,21.2,4.12,1.41
5638,2022-09-01,17485.7,17695.6,17468.45,17542.8,20.94,4.07,1.43
5639,2022-09-02,17598.4,17643.85,17476.45,17539.45,20.94,4.07,1.42
5640,2022-09-05,17546.45,17683.15,17540.35,17665.8,21.09,4.1,1.41
5641,2022-09-06,17695.7,17764.65,17587.65,17655.6,21.08,4.1,1.41
5642,2022-09-07,17519.4,17650.75,17484.3,17624.4,21.04,4.09,1.41
5643,2022-09-08,17748.15,17807.65,17691.95,17798.75,21.25,4.13,1.36
5644,2022-09-09,17923.35,17925.95,17786.0,17833.35,21.29,4.14,1.35
5645,2022-09-12,17890.85,17980.55,17889.15,17936.35,21.41,4.16,1.35
5646,2022-09-13,18044.45,18088.3,18015.45,18070.05,21.57,4.19,1.34
5647,2022-09-14,17771.15,18091.55,17771.15,18003.75,21.49,4.18,1.34
5648,2022-09-15,18046.35,18096.15,17861.5,17877.4,21.34,4.15,1.35
5649,2022-09-16,17796.8,17820.05,17497.25,17530.85,20.93,4.07,1.31
5650,2022-09-19,17540.65,17667.2,17429.7,17622.25,21.04,4.09,1.30
5651,2022-09-20,17770.4,17919.3,17744.4,17816.25,21.27,4.13,1.28
5652,2022-09-21,17766.35,17838.7,17663.6,17718.35,21.15,4.11,1.29
5653,2022-09-22,17609.65,17722.75,17532.45,17629.8,21.05,4.09,1.30
5654,2022-09-23,17593.85,17642.15,17291.65,17327.35,20.69,4.02,1.32
5655,2022-09-26,17156.3,17196.4,16978.3,17016.3,20.31,3.95,1.35
5656,2022-09-27,17110.9,17176.45,16942.35,17007.4,20.3,3.95,1.35
5657,2022-09-28,16870.55,17037.6,16820.4,16858.6,20.13,3.91,1.36
5658,2022-09-29,16993.6,17026.05,16788.6,16818.1,20.08,3.9,1.36
5659,2022-09-30,16798.05,17187.1,16747.7,17094.35,20.64,4.02,1.32
5660,2022-10-03,17102.1,17114.65,16855.55,16887.35,20.39,3.97,1.34
5661,2022-10-04,17147.45,17287.3,17117.3,17274.3,20.86,4.06,1.31
5662,2022-10-06,17379.25,17428.8,17315.65,17331.8,20.93,4.07,1.31
5663,2022-10-07,17287.2,17337.35,17216.95,17314.65,20.9,4.07,1.31
5664,2022-10-10,17094.35,17280.15,17064.7,17241.0,20.82,4.05,1.31
5665,2022-10-11,17256.05,17261.8,16950.3,16983.55,20.51,3.99,1.33
5666,2022-10-12,17025.55,17142.35,16960.05,17123.6,20.67,4.02,1.32
5667,2022-10-13,17087.35,17112.35,16956.95,17014.35,20.53,4.0,1.33
5668,2022-10-14,17322.3,17348.55,17169.75,17185.7,20.74,4.04,1.31
5669,2022-10-17,17144.8,17328.55,17098.55,17311.8,20.86,4.07,1.31
5670,2022-10-18,17438.75,17527.8,17434.05,17486.95,20.99,4.11,1.30
5671,2022-10-19,17568.15,17607.6,17472.85,17512.25,21.02,4.12,1.31
5672,2022-10-20,17423.1,17584.15,17421.0,17563.95,21.06,4.13,1.30
5673,2022-10-21,17622.85,17670.15,17520.75,17576.3,21.07,4.13,1.29
5674,2022-10-24,17736.35,17777.55,17707.4,17730.75,21.26,4.17,1.28
5675,2022-10-25,17808.3,17811.5,17637.0,17656.35,21.0,4.15,1.28
5676,2022-10-27,17771.4,17783.9,17654.5,17736.95,21.1,4.17,1.26
5677,2022-10-28,17756.4,17838.9,17723.7,17786.8,21.15,4.18,1.26
5678,2022-10-31,17910.2,18022.8,17899.9,18012.2,21.42,4.23,1.25
5679,2022-11-01,18130.7,18175.8,18060.15,18145.4,21.98,4.26,1.26
5680,2022-11-02,18177.9,18178.75,18048.65,18082.85,21.82,4.25,1.25
5681,2022-11-03,17968.35,18106.3,17959.2,18052.7,21.79,4.24,1.25
5682,2022-11-04,18053.4,18135.1,18017.15,18117.15,21.77,4.26,1.25
5683,2022-11-07,18211.75,18255.5,18064.75,18202.8,21.71,4.28,1.24
5684,2022-11-09,18288.25,18296.4,18117.5,18157.0,21.66,4.27,1.26
5685,2022-11-10,18044.35,18103.1,17969.4,18028.2,21.53,4.24,1.27
5686,2022-11-11,18272.35,18362.3,18259.35,18349.7,21.92,4.31,1.24
5687,2022-11-14,18376.4,18399.45,18311.4,18329.15,21.79,4.31,1.26
5688,2022-11-15,18362.75,18427.95,18282.0,18403.4,21.89,4.32,1.30
5689,2022-11-16,18398.25,18442.15,18344.15,18409.65,21.91,4.32,1.3
5690,2022-11-17,18358.7,18417.6,18312.95,18343.9,21.83,4.31,1.30
5691,2022-11-18,18382.95,18394.6,18209.8,18307.65,21.79,4.3,1.30
5692,2022-11-21,18246.4,18262.3,18133.35,18159.95,21.82,4.26,1.35
5693,2022-11-22,18179.15,18261.85,18137.7,18244.2,21.93,4.28,1.32
5694,2022-11-23,18325.2,18325.4,18246.0,18267.25,21.95,4.29,1.31
5695,2022-11-24,18326.1,18529.7,18294.25,18484.1,22.21,4.34,1.30
5696,2022-11-25,18528.45,18534.9,18445.1,18512.75,22.25,4.35,1.30
5697,2022-11-28,18430.55,18614.25,18365.6,18562.75,22.31,4.36,1.29
5698,2022-11-29,18552.45,18678.1,18552.15,18618.05,22.37,4.37,1.29
5699,2022-11-30,18625.7,18816.05,18616.55,18758.35,22.54,4.4,1.28
5700,2022-12-01,18871.95,18887.6,18778.2,18812.5,22.61,4.42,1.28
5701,2022-12-02,18752.4,18781.95,18639.2,18696.1,22.47,4.39,1.28
5702,2022-12-05,18719.55,18728.6,18591.35,18701.05,22.47,4.39,1.28
5703,2022-12-06,18600.65,18654.9,18577.9,18642.75,22.4,4.38,1.26
5704,2022-12-07,18638.85,18668.3,18528.4,18560.5,22.31,4.36,1.27
5705,2022-12-08,18570.85,18625.0,18536.95,18609.35,22.36,4.37,1.27
5706,2022-12-09,18662.4,18664.7,18410.1,18496.6,22.23,4.34,1.27
5707,2022-12-12,18402.15,18521.55,18345.7,18497.15,22.23,4.34,1.27
5708,2022-12-13,18524.4,18617.25,18490.2,18608.0,22.36,4.37,1.27
5709,2022-12-14,18671.25,18696.1,18632.9,18660.3,22.43,4.38,1.26
5710,2022-12-15,18614.4,18652.9,18387.7,18414.9,22.13,4.32,1.28
5711,2022-12-16,18319.1,18440.95,18255.15,18269.0,21.96,4.29,1.29
5712,2022-12-19,18288.1,18431.65,18244.55,18420.45,22.14,4.32,1.28
5713,2022-12-20,18340.3,18404.9,18202.65,18385.3,22.1,4.32,1.28
5714,2022-12-21,18435.15,18473.35,18162.75,18199.1,21.87,4.27,1.29
5715,2022-12-22,18288.8,18318.75,18068.6,18127.35,21.79,4.26,1.27
5716,2022-12-23,17977.65,18050.45,17779.5,17806.8,21.4,4.18,1.29
5717,2022-12-26,17830.4,18084.1,17774.25,18014.6,21.65,4.23,1.28
5718,2022-12-27,18089.8,18149.25,17967.45,18132.3,21.79,4.26,1.27
5719,2022-12-28,18084.75,18173.1,18068.35,18122.5,21.78,4.25,1.27
5720,2022-12-29,18045.7,18229.7,17992.8,18191.0,21.86,4.27,1.27
5721,2022-12-30,18259.1,18265.25,18080.3,18105.3,21.79,4.25,1.27
5722,2023-01-02,18131.7,18215.15,18086.5,18197.45,21.9,4.27,1.26
5723,2023-01-03,18163.2,18251.95,18149.8,18232.55,21.94,4.28,1.26
5724,2023-01-04,18230.65,18243.0,18020.6,18042.95,21.71,4.23,1.27
5725,2023-01-05,18101.95,18120.3,17892.6,17992.15,21.65,4.22,1.28
5726,2023-01-06,18008.05,18047.4,17795.55,17859.45,21.49,4.19,1.29
5727,2023-01-09,17952.55,18141.4,17936.15,18101.2,21.78,4.25,1.27
5728,2023-01-10,18121.3,18127.6,17856.0,17914.15,21.56,4.2,1.28
5729,2023-01-11,17924.25,17976.35,17824.35,17895.7,21.52,4.2,1.28
5730,2023-01-12,17920.85,17945.8,17761.65,17858.2,21.47,4.19,1.29
5731,2023-01-13,17867.5,17999.35,17774.25,17956.6,21.54,4.21,1.28
5732,2023-01-16,18033.15,18049.65,17853.65,17894.85,21.34,4.19,1.38
5733,2023-01-17,17922.8,18072.05,17886.95,18053.3,21.53,4.23,1.37
5734,2023-01-18,18074.3,18183.75,18032.45,18165.35,21.67,4.26,1.36
5735,2023-01-19,18119.8,18155.2,18063.75,18107.85,21.56,4.24,1.37
5736,2023-01-20,18115.6,18145.45,18016.2,18027.65,21.46,4.23,1.36
5737,2023-01-23,18118.45,18162.6,18063.45,18118.55,21.6,4.25,1.35
5738,2023-01-24,18183.95,18201.25,18078.65,18118.3,21.49,4.25,1.36
5739,2023-01-25,18093.35,18100.6,17846.15,17891.95,21.19,4.19,1.37
5740,2023-01-27,17877.2,17884.75,17493.55,17604.35,20.7,4.13,1.40
5741,2023-01-30,17541.95,17709.15,17405.55,17648.95,20.73,4.14,1.39
5742,2023-01-31,17731.45,17735.7,17537.55,17662.15,20.73,4.14,1.39
5743,2023-02-01,17811.6,17972.2,17353.4,17616.3,20.68,4.13,1.40
5744,2023-02-02,17517.1,17653.9,17445.95,17610.4,20.59,4.13,1.40
5745,2023-02-03,17721.75,17870.3,17584.2,17854.05,20.86,4.18,1.38
5746,2023-02-06,17818.55,17823.7,17698.35,17764.6,20.71,4.16,1.39
5747,2023-02-07,17790.1,17811.15,17652.55,17721.5,20.5,4.15,1.39
5748,2023-02-08,17750.3,17898.7,17744.15,17871.7,21.1,4.19,1.42
5749,2023-02-09,17885.5,17916.9,17779.8,17893.45,21.11,4.19,1.41
5750,2023-02-10,17847.55,17876.95,17801.0,17856.5,21.06,4.18,1.41
5751,2023-02-13,17859.1,17880.7,17719.75,17770.9,21.05,4.16,1.42
5752,2023-02-14,17840.35,17954.55,17800.05,17929.85,21.21,4.2,1.35
5753,2023-02-15,17896.6,18034.1,17853.8,18015.85,21.31,4.22,1.41
5754,2023-02-16,18094.75,18134.75,18000.65,18035.85,21.26,4.23,1.38
5755,2023-02-17,17974.85,18034.25,17884.6,17944.2,21.15,4.2,1.40
5756,2023-02-20,17965.55,18004.35,17818.4,17844.6,21.04,4.18,1.41
5757,2023-02-21,17905.8,17924.9,17800.3,17826.7,21.01,4.18,1.38
5758,2023-02-22,17755.35,17772.5,17529.45,17554.3,20.69,4.11,1.40
5759,2023-02-23,17574.65,17620.05,17455.4,17511.25,20.64,4.1,1.40
5760,2023-02-24,17591.35,17599.75,17421.8,17465.8,20.58,4.09,1.42
5761,2023-02-27,17428.6,17451.6,17299.0,17392.7,20.49,4.07,1.43
5762,2023-02-28,17383.25,17440.45,17255.2,17303.95,20.39,4.05,1.44
5763,2023-03-01,17360.1,17467.75,17345.25,17450.9,20.56,4.09,1.43
5764,2023-03-02,17421.5,17445.8,17306.0,17321.9,20.41,4.06,1.44
5765,2023-03-03,17451.25,17644.75,17427.7,17594.35,20.73,4.12,1.41
5766,2023-03-06,17680.35,17799.95,17671.95,17711.45,20.87,4.15,1.41
5767,2023-03-08,17665.75,17766.5,17602.25,17754.4,20.92,4.16,1.40
5768,2023-03-09,17772.05,17772.35,17573.6,17589.6,20.73,4.12,1.41
5769,2023-03-10,17443.8,17451.5,17324.35,17412.9,20.52,4.08,1.43
5770,2023-03-13,17421.9,17529.9,17113.45,17154.3,20.21,4.02,1.45
5771,2023-03-14,17160.55,17224.65,16987.1,17043.3,20.08,3.99,1.46
5772,2023-03-15,17166.45,17211.35,16938.9,16972.15,20.0,3.97,1.47
5773,2023-03-16,16994.65,17062.45,16850.15,16985.6,20.01,3.98,1.47
5774,2023-03-17,17111.8,17145.8,16958.15,17100.05,20.15,4.0,1.46
5775,2023-03-20,17066.6,17066.6,16828.35,16988.4,20.02,3.98,1.47
5776,2023-03-21,17060.4,17127.7,17016.0,17107.5,20.16,4.01,1.46
5777,2023-03-22,17177.45,17207.25,17107.85,17151.9,20.21,4.02,1.45
5778,2023-03-23,17097.4,17205.4,17045.3,17076.9,20.12,4.0,1.46
5779,2023-03-24,17076.2,17109.45,16917.35,16945.05,19.97,3.97,1.47
5780,2023-03-27,16984.3,17091.0,16918.55,16985.7,20.01,3.98,1.47
5781,2023-03-28,17031.75,17061.75,16913.75,16951.7,19.97,3.97,1.47
5782,2023-03-29,16977.3,17126.15,16940.6,17080.7,20.13,4.0,1.46
5783,2023-03-31,17210.35,17381.6,17204.65,17359.75,20.44,4.06,1.44
5784,2023-04-03,17427.95,17428.05,17312.75,17398.05,20.48,4.07,1.43
5785,2023-04-05,17422.3,17570.55,17402.7,17557.05,20.67,4.11,1.41
5786,2023-04-06,17533.85,17638.7,17502.85,17599.15,20.72,4.12,1.41
5787,2023-04-10,17634.9,17694.1,17597.95,17624.05,20.75,4.13,1.41
5788,2023-04-11,17704.8,17748.75,17655.15,17722.3,20.86,4.15,1.40
5789,2023-04-12,17759.55,17825.75,17717.25,17812.4,20.97,4.17,1.39
5790,2023-04-13,17807.3,17842.15,17729.65,17828.0,20.99,4.17,1.40
5791,2023-04-17,17863.0,17863.0,17574.05,17706.85,20.82,4.14,1.41
5792,2023-04-18,17766.6,17766.6,17610.2,17660.15,20.65,4.13,1.41
5793,2023-04-19,17653.35,17666.15,17579.85,17618.75,20.6,4.12,1.42
5794,2023-04-20,17638.6,17684.45,17584.35,17624.45,20.61,4.13,1.42
5795,2023-04-21,17639.75,17663.2,17553.95,17624.05,20.61,4.13,1.42
5796,2023-04-24,17707.55,17754.5,17612.5,17743.4,20.74,4.15,1.41
5797,2023-04-25,17761.55,17807.45,17716.85,17769.25,20.56,4.16,1.41
5798,2023-04-26,17767.3,17827.75,17711.2,17813.6,20.59,4.17,1.40
5799,2023-04-27,17813.1,17931.6,17797.9,17915.05,20.7,4.19,1.39
5800,2023-04-28,17950.4,18089.15,17885.3,18065.0,20.87,4.23,1.38
5801,2023-05-02,18124.8,18180.25,18101.75,18147.65,20.92,4.25,1.38
5802,2023-05-03,18113.8,18116.35,18042.4,18089.85,21.33,4.23,1.38
5803,2023-05-04,18081.0,18267.45,18066.7,18255.8,21.85,4.27,1.37
5804,2023-05-05,18117.3,18216.95,18055.45,18069.0,21.62,4.23,1.38
5805,2023-05-08,18120.6,18286.95,18100.3,18264.4,21.77,4.28,1.37
5806,2023-05-09,18303.4,18344.2,18229.65,18265.95,21.77,4.28,1.37
5807,2023-05-10,18313.6,18326.75,18211.95,18315.1,21.88,4.29,1.36
5808,2023-05-11,18357.8,18389.7,18270.4,18297.0,21.86,4.28,1.36
5809,2023-05-12,18273.75,18342.75,18194.55,18314.8,21.82,4.29,1.28
5810,2023-05-15,18339.3,18458.9,18287.9,18398.85,21.92,4.31,1.27
5811,2023-05-16,18432.35,18432.35,18264.35,18286.5,21.59,4.28,1.48
5812,2023-05-17,18300.45,18309.0,18115.35,18181.75,21.47,4.26,1.49
5813,2023-05-18,18287.5,18297.2,18104.85,18129.95,21.39,4.24,1.50
5814,2023-05-19,18186.15,18218.1,18060.4,18203.4,21.48,4.26,1.50
5815,2023-05-22,18201.1,18335.25,18178.85,18314.4,21.36,4.29,1.49
5816,2023-05-23,18362.9,18419.75,18324.2,18348.0,21.41,4.29,1.49
5817,2023-05-24,18294.8,18392.6,18262.95,18285.4,21.24,4.28,1.49
5818,2023-05-25,18268.9,18338.1,18202.4,18321.15,21.28,4.29,1.43
5819,2023-05-26,18368.35,18508.55,18333.15,18499.35,21.54,4.33,1.34
5820,2023-05-29,18619.15,18641.2,18581.25,18598.65,21.65,4.35,1.34
5821,2023-05-30,18606.65,18662.45,18575.5,18633.85,21.7,4.36,1.44
5822,2023-05-31,18594.2,18603.9,18483.85,18534.4,21.59,4.33,1.36
5823,2023-06-01,18579.4,18580.3,18464.55,18487.75,21.53,4.32,1.36
5824,2023-06-02,18550.85,18573.7,18478.4,18534.1,21.58,4.33,1.45
5825,2023-06-05,18612.0,18640.15,18582.8,18593.85,21.65,4.35,1.44
5826,2023-06-06,18600.8,18622.75,18531.6,18599.0,21.66,4.35,1.44
5827,2023-06-07,18665.6,18738.95,18636.0,18726.4,21.81,4.38,1.43
5828,2023-06-08,18725.35,18777.9,18615.6,18634.55,21.7,4.36,1.44
5829,2023-06-09,18655.9,18676.65,18555.4,18563.4,21.62,4.34,1.45
5830,2023-06-12,18595.05,18633.6,18559.75,18601.5,21.66,4.35,1.44
5831,2023-06-13,18631.8,18728.9,18631.8,18716.15,21.79,4.37,1.43
5832,2023-06-14,18744.6,18769.7,18690.0,18755.9,21.84,4.38,1.43
5833,2023-06-15,18774.45,18794.1,18669.05,18688.1,21.76,4.37,1.39
5834,2023-06-16,18723.3,18864.7,18710.5,18826.0,21.92,4.4,1.39
5835,2023-06-19,18873.3,18881.45,18719.15,18755.45,21.84,4.38,1.42
5836,2023-06-20,18752.35,18839.7,18660.65,18816.7,21.91,4.4,1.40
5837,2023-06-21,18849.4,18875.9,18794.85,18856.85,21.96,4.41,1.40
5838,2023-06-22,18853.6,18886.6,18759.5,18771.25,21.85,4.39,1.44
5839,2023-06-23,18741.85,18756.4,18647.1,18665.5,21.73,4.36,1.45
5840,2023-06-26,18682.35,18722.05,18646.7,18691.2,21.76,4.37,1.45
5841,2023-06-27,18748.55,18829.25,18714.25,18817.4,21.9,4.4,1.44
5842,2023-06-28,18908.15,19011.25,18861.35,18972.1,22.08,4.43,1.43
5843,2023-06-30,19076.85,19201.7,19024.6,19189.05,22.36,4.5,1.41
5844,2023-07-03,19246.5,19345.1,19234.4,19322.55,22.51,4.53,1.40
5845,2023-07-04,19406.6,19434.15,19300.0,19389.0,22.59,4.54,1.38
5846,2023-07-05,19405.95,19421.6,19339.6,19398.5,22.6,4.55,1.38
5847,2023-07-06,19385.7,19512.2,19373.0,19497.3,22.72,4.57,1.37
5848,2023-07-07,19422.8,19523.6,19303.6,19331.8,22.52,4.53,1.39
5849,2023-07-10,19400.35,19435.85,19327.1,19355.9,22.55,4.54,1.38
5850,2023-07-11,19427.1,19515.1,19406.45,19439.4,22.65,4.56,1.38
5851,2023-07-12,19497.45,19507.7,19361.75,19384.3,22.58,4.54,1.38
5852,2023-07-13,19495.2,19567.0,19385.8,19413.75,23.81,4.74,1.32
5853,2023-07-14,19493.45,19595.35,19433.5,19564.5,23.96,4.78,1.30
5854,2023-07-17,19612.15,19731.85,19562.95,19711.45,24.14,4.82,1.29
5855,2023-07-18,19787.5,19819.45,19690.2,19749.25,24.18,4.83,1.28
5856,2023-07-19,19802.95,19851.7,19727.45,19833.15,24.09,4.85,1.27
5857,2023-07-20,19831.7,19991.85,19758.4,19979.15,24.24,4.88,1.28
5858,2023-07-21,19800.45,19887.4,19700.0,19745.0,23.95,4.82,1.27
5859,2023-07-24,19748.45,19782.75,19658.3,19672.35,23.83,4.81,1.28
5860,2023-07-25,19729.35,19729.35,19615.95,19680.6,23.55,4.81,1.28
5861,2023-07-26,19733.35,19825.6,19716.7,19778.3,23.97,4.83,1.27
5862,2023-07-27,19850.9,19867.55,19603.55,19659.9,23.83,4.8,1.28
5863,2023-07-28,19659.75,19695.9,19563.1,19646.05,22.91,4.8,1.29
5864,2023-07-31,19666.35,19772.75,19597.6,19753.8,23.01,4.83,1.28
5865,2023-08-01,19784.0,19795.6,19704.6,19733.55,22.96,4.82,1.28
5866,2023-08-02,19655.4,19678.25,19423.55,19526.55,22.72,4.73,1.33
5867,2023-08-03,19463.75,19537.65,19296.45,19381.65,22.55,4.69,1.35
5868,2023-08-04,19462.8,19538.85,19436.45,19517.0,22.71,4.72,1.34
5869,2023-08-07,19576.85,19620.45,19524.8,19597.3,22.83,4.74,1.34
5870,2023-08-08,19627.2,19634.4,19533.1,19570.85,22.73,4.73,1.31
5871,2023-08-09,19578.8,19645.5,19467.5,19632.55,22.81,4.75,1.37
5872,2023-08-10,19605.55,19623.6,19495.4,19543.1,22.77,4.73,1.36
5873,2023-08-11,19554.25,19557.75,19412.75,19428.3,22.63,4.7,1.38
5874,2023-08-14,19383.95,19465.85,19257.9,19434.55,22.64,4.7,1.39
5875,2023-08-16,19369.0,19482.75,19317.2,19465.0,22.52,4.68,1.39
5876,2023-08-17,19450.55,19461.55,19326.25,19365.25,22.39,4.66,1.39
5877,2023-08-18,19301.75,19373.8,19253.6,19310.15,22.32,4.64,1.36
5878,2023-08-21,19320.65,19425.95,19296.3,19393.6,22.42,4.66,1.37
5879,2023-08-22,19417.1,19443.5,19381.3,19396.45,22.13,4.55,1.37
5880,2023-08-23,19439.2,19472.05,19366.6,19444.0,22.19,4.56,1.37
5881,2023-08-24,19535.15,19584.45,19369.0,19386.7,22.12,4.47,1.37
5882,2023-08-25,19297.4,19339.55,19229.7,19265.8,21.98,4.44,1.38
5883,2023-08-28,19298.35,19366.85,19249.7,19306.05,22.03,4.43,1.38
5884,2023-08-29,19374.85,19377.9,19309.1,19342.65,22.07,4.42,1.38
5885,2023-08-30,19433.45,19452.8,19334.75,19347.45,22.07,4.42,1.38
5886,2023-08-31,19375.55,19388.2,19223.65,19253.8,21.97,4.4,1.38
5887,2023-09-01,19258.15,19458.55,19255.7,19435.3,22.17,4.44,1.37
5888,2023-09-04,19525.05,19545.15,19432.85,19528.8,22.28,4.46,1.36
5889,2023-09-05,19564.65,19587.05,19525.75,19574.9,22.33,4.46,1.36
5890,2023-09-06,19581.2,19636.45,19491.5,19611.05,22.37,4.43,1.36
5891,2023-09-07,19598.65,19737.0,19550.05,19727.05,22.28,4.41,1.36
5892,2023-09-08,19774.8,19867.15,19728.05,19819.95,22.39,4.43,1.36
5893,2023-09-11,19890.0,20008.15,19865.35,19996.35,22.59,4.46,1.35
5894,2023-09-12,20110.15,20110.35,19914.65,19993.2,22.58,4.44,1.35
5895,2023-09-13,19989.5,20096.9,19944.1,20070.0,22.67,4.46,1.34
5896,2023-09-14,20127.95,20167.65,20043.45,20103.1,22.71,4.47,1.34
5897,2023-09-15,20156.45,20222.45,20129.7,20192.35,22.81,4.47,1.33
5898,2023-09-18,20155.95,20195.35,20115.7,20133.3,22.74,4.46,1.34
5899,2023-09-20,19980.75,20050.65,19878.85,19901.4,22.48,4.41,1.35
5900,2023-09-21,19840.55,19848.75,19709.95,19742.35,22.3,4.37,1.36
5901,2023-09-22,19744.85,19798.65,19657.5,19674.25,22.22,4.36,1.37
5902,2023-09-25,19678.2,19734.15,19601.55,19674.55,22.22,4.36,1.37
5903,2023-09-26,19682.8,19699.35,19637.45,19664.7,22.21,4.35,1.37
5904,2023-09-27,19637.05,19730.7,19554.0,19716.45,22.27,4.36,1.36
5905,2023-09-28,19761.8,19766.65,19492.1,19523.55,22.05,4.31,1.38
5906,2023-09-29,19581.2,19726.25,19551.05,19638.3,22.21,3.45,1.37
5907,2023-10-03,19622.4,19623.2,19479.65,19528.75,22.09,3.43,1.38
5908,2023-10-04,19446.3,19457.8,19333.6,19436.1,21.98,3.41,1.38
5909,2023-10-05,19521.85,19576.95,19487.3,19545.75,22.11,3.43,1.37
5910,2023-10-06,19621.2,19675.75,19589.4,19653.5,22.23,3.45,1.37
5911,2023-10-09,19539.45,19588.95,19480.5,19512.35,22.07,3.42,1.38
5912,2023-10-10,19565.6,19717.8,19565.45,19689.85,22.27,3.46,1.36
5913,2023-10-11,19767.0,19839.2,19756.95,19811.35,22.41,3.48,1.36
5914,2023-10-12,19822.7,19843.3,19772.65,19794.0,22.39,3.47,1.36
5915,2023-10-13,19654.55,19805.4,19635.3,19751.05,22.33,3.47,1.36
